TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_bin,CustomerAge_bin,Target
74.86000000000001,2023-08-14 17:43:17,Debit,Nashville,Branch,70.0,Doctor,125.0,1.0,6921.48,2024-11-04 08:07:39,"(-1.019, -0.75]","(0.579, 1.981]",3
297.6564675428116,2023-11-24 18:51:32,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,1475.46,2024-11-04 08:09:21,"(-0.33, 0.256]","(-0.711, 0.579]",0
231.91,2023-01-31 18:31:22,Debit,Memphis,ATM,34.0,Engineer,165.0,1.0,112.76000000000022,2024-11-04 08:12:15,"(-0.33, 0.256]","(-0.711, 0.579]",1
126.20999999999998,2023-02-14 16:07:01,Debit,Baltimore,Branch,75.0,Retired,268.0,1.0,5669.66,2024-11-04 08:08:42,"(-0.75, -0.33]","(0.579, 1.981]",1
304.35,2023-12-04 17:07:34,Debit,Houston,Branch,31.0,Engineer,36.0,1.0,4057.1,2024-11-04 08:08:45,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",0
281.85,2023-05-16 17:26:37,Debit,Detroit,ATM,22.0,Student,109.0,1.0,1585.98,2024-11-04 08:07:38,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
777.88,2023-03-20 16:58:12,Debit,Houston,Branch,31.0,Engineer,17.0,1.0,6825.55,2024-11-04 08:09:15,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
119.18,2023-08-25 18:01:38,Debit,Los Angeles,Branch,56.0,Retired,96.0,1.0,5516.5,2024-11-04 08:07:34,"(-0.75, -0.33]","(0.579, 1.981]",3
177.19,2023-05-15 17:25:28,Debit,Chicago,Online,76.0,Retired,43.000000000000014,1.0,5343.3,2024-11-04 08:06:30,"(-0.75, -0.33]","(0.579, 1.981]",2
260.88,2023-05-29 16:50:10,Debit,Denver,Branch,22.0,Student,36.0,1.0,903.0500000000002,2024-11-04 08:06:52,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
169.47,2023-03-22 16:10:14,Debit,Chicago,Online,24.0,Student,19.0,1.0,1806.1599999999999,2024-11-04 08:07:37,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",1
73.23000000000002,2023-05-19 16:52:53,Debit,Portland,Branch,26.0,Student,13.999999999999986,1.0,787.7399999999998,2024-11-04 08:11:12,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",2
792.57,2023-05-22 16:22:36,Debit,Baltimore,ATM,19.0,Student,164.0,1.0,770.3699999999999,2024-11-04 08:10:39,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
237.06,2023-12-18 16:47:17,Debit,Phoenix,Online,71.0,Retired,46.0,1.0,1182.7699999999995,2024-11-04 08:07:50,"(-0.33, 0.256]","(0.579, 1.981]",0
34.170000000000016,2023-11-21 16:57:43,Credit,Philadelphia,Online,54.0,Engineer,54.0,1.0,726.5500000000002,2024-11-04 08:06:29,"(-1.019, -0.75]","(-0.711, 0.579]",0
740.25,2023-07-19 17:03:58,Debit,Philadelphia,Online,41.0,Doctor,123.0,1.0,14464.3,2024-11-04 08:08:27,"(0.256, 2.051]","(-0.711, 0.579]",3
453.54,2023-04-19 16:36:03,Debit,Albuquerque,ATM,58.0,Doctor,82.0,1.0,12046.3,2024-11-04 08:12:06,"(0.256, 2.051]","(0.579, 1.981]",2
300.47,2023-11-13 16:11:52,Debit,Jacksonville,Branch,73.0,Retired,100.0,1.0,7885.64,2024-11-04 08:08:00,"(-0.33, 0.256]","(0.579, 1.981]",0
110.93,2023-04-07 16:38:15,Credit,Virginia Beach,Branch,19.0,Student,201.0,1.0,1952.35,2024-11-04 08:10:53,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",2
201.69,2023-01-03 16:46:36,Debit,Las Vegas,ATM,59.0,Doctor,299.0,1.0,7328.52,2024-11-04 08:10:16,"(-0.33, 0.256]","(0.579, 1.981]",1
399.21,2023-01-30 16:15:49,Debit,Portland,ATM,59.0,Engineer,109.0,1.0,3210.39,2024-11-04 08:08:21,"(0.256, 2.051]","(0.579, 1.981]",1
630.36,2023-03-02 16:11:53,Debit,Mesa,ATM,62.0,Retired,52.0,1.0,1363.65,2024-11-04 08:12:15,"(0.256, 2.051]","(0.579, 1.981]",1
10.939999999999998,2023-10-23 17:24:07,Credit,Philadelphia,ATM,60.0,Engineer,245.0,1.0,1241.9899999999998,2024-11-04 08:11:53,"(-1.019, -0.75]","(0.579, 1.981]",0
215.9,2023-01-04 16:02:09,Debit,Los Angeles,ATM,38.0,Doctor,235.0,1.0,7873.28,2024-11-04 08:10:23,"(-0.33, 0.256]","(-0.711, 0.579]",1
226.37,2023-09-18 17:07:08,nan,Louisville,Branch,49.0,Doctor,141.0,1.0,9840.04,2024-11-04 08:09:56,"(-0.33, 0.256]","(-0.711, 0.579]",3
444.89,2023-09-11 16:27:39,Credit,Las Vegas,Branch,43.0,Doctor,101.0,1.0,10328.23,2024-11-04 08:11:50,"(0.256, 2.051]","(-0.711, 0.579]",3
280.57,2023-01-27 17:35:05,Credit,Virginia Beach,Online,25.0,Student,24.0,1.0,293.2399999999998,2024-11-04 08:10:24,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",1
488.54,2023-07-03 17:47:49,Debit,Jacksonville,Branch,52.0,Engineer,132.0,1.0,7486.63,2024-11-04 08:07:26,"(0.256, 2.051]","(-0.711, 0.579]",2
3.3000000000000114,2023-03-27 16:42:16,Credit,Los Angeles,Branch,50.0,Doctor,131.0,1.0,11385.37,2024-11-04 08:10:11,"(-1.019, -0.75]","(-0.711, 0.579]",1
199.39,2023-08-21 16:16:22,nan,Colorado Springs,Branch,69.0,Retired,165.0,1.0,7264.79,2024-11-04 08:09:06,"(-0.75, -0.33]","(0.579, 1.981]",3
20.360000000000014,2023-07-24 17:02:18,Debit,Tucson,Branch,62.0,Retired,75.0,1.0,2762.48,2024-11-04 08:11:15,"(-1.019, -0.75]","(0.579, 1.981]",3
113.64000000000001,2023-10-24 17:09:41,Debit,Detroit,Online,44.67844382691544,Retired,32.0,1.0,6675.03,2024-11-04 08:07:55,"(-0.75, -0.33]","(-0.711, 0.579]",0
493.11,2023-07-31 16:25:26,Debit,Colorado Springs,Branch,53.0,Retired,236.0,1.0,7432.99,2024-11-04 08:08:01,"(0.256, 2.051]","(-0.711, 0.579]",3
307.41,2023-06-12 17:32:52,Debit,Los Angeles,ATM,19.0,Student,13.999999999999986,1.0,1057.0000000000005,2024-11-04 08:09:48,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
11.180000000000007,2023-11-30 16:52:42,Debit,Atlanta,Online,43.0,Doctor,161.0,1.0,5956.89,2024-11-04 08:10:20,"(-1.019, -0.75]","(-0.711, 0.579]",0
313.82,2023-11-15 18:57:38,Debit,Tucson,Branch,59.0,Engineer,151.0,1.0,7261.59,2024-11-04 08:08:42,"(-0.33, 0.256]","(0.579, 1.981]",0
140.98,2023-05-25 16:34:22,Debit,Memphis,Branch,60.0,Engineer,100.0,1.0,8127.48,2024-11-04 08:12:13,"(-0.75, -0.33]","(0.579, 1.981]",2
288.04,2023-08-24 16:47:21,Debit,Denver,ATM,68.0,Retired,63.0,1.0,1748.02,2024-11-04 08:10:00,"(-0.33, 0.256]","(0.579, 1.981]",3
800.55,2023-05-04 16:21:31,Debit,Oklahoma City,ATM,31.0,Engineer,108.0,1.0,9660.22,2024-11-04 08:06:49,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
485.54,2023-02-06 17:46:59,Debit,Houston,ATM,46.0,Engineer,143.0,1.0,6371.51,2024-11-04 08:11:46,"(0.256, 2.051]","(-0.711, 0.579]",1
521.15,2023-02-17 18:16:05,Debit,Kansas City,ATM,54.0,Doctor,214.0,1.0,9442.47,2024-11-04 08:07:31,"(0.256, 2.051]","(-0.711, 0.579]",1
321.79,2023-08-07 17:30:33,Credit,Raleigh,ATM,63.0,Retired,119.42293906810036,1.0,5959.2,2024-11-04 08:10:01,"(-0.33, 0.256]","(0.579, 1.981]",3
304.93,2023-02-24 16:23:22,Debit,Portland,ATM,65.0,Doctor,158.0,1.0,13531.22,2024-11-04 08:08:15,"(-0.33, 0.256]","(0.579, 1.981]",1
432.08,2023-07-31 16:04:55,nan,El Paso,ATM,40.0,Doctor,145.0,1.0,11500.62,2024-11-04 08:11:46,"(0.256, 2.051]","(-0.711, 0.579]",3
694.2,2023-12-07 16:20:08,Debit,Milwaukee,ATM,61.0,Retired,72.0,1.0,1389.37,2024-11-04 08:07:23,"(0.256, 2.051]","(0.579, 1.981]",0
116.86000000000001,2023-03-20 18:28:48,Debit,Louisville,ATM,55.0,Engineer,171.0,1.0,6706.56,2024-11-04 08:12:15,"(-0.75, -0.33]","(-0.711, 0.579]",1
297.6564675428116,2023-03-03 18:02:52,Credit,Detroit,nan,57.0,Doctor,149.0,1.0,7175.29,2024-11-04 08:10:50,"(-0.33, 0.256]","(0.579, 1.981]",1
74.88,2023-05-24 16:25:50,Debit,Atlanta,ATM,25.0,Student,202.0,1.0,420.6700000000001,2024-11-04 08:07:46,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",2
297.6564675428116,2023-05-22 16:17:19,Debit,Philadelphia,Branch,75.0,Retired,99.0,1.0,7323.53,2024-11-04 08:09:48,"(-0.33, 0.256]","(0.579, 1.981]",2
890.24,2023-07-07 18:03:43,Credit,Las Vegas,Online,33.0,Engineer,161.0,1.0,5140.93,2024-11-04 08:07:32,"(0.256, 2.051]","(-0.711, 0.579]",2
361.27,2023-01-06 17:01:53,Debit,Omaha,ATM,63.0,Doctor,180.0,1.0,7945.57,2024-11-04 08:10:07,"(-0.33, 0.256]","(0.579, 1.981]",1
131.56,2023-10-19 16:42:37,Debit,Charlotte,Branch,44.0,Doctor,42.0,1.0,5873.54,2024-11-04 08:07:12,"(-0.75, -0.33]","(-0.711, 0.579]",0
485.51,2023-11-28 16:49:27,Credit,Milwaukee,Online,76.0,Retired,37.0,1.0,3074.45,2024-11-04 08:08:02,"(0.256, 2.051]","(0.579, 1.981]",0
547.87,2023-07-10 17:15:27,Debit,Columbus,ATM,64.0,Retired,131.0,1.0,6155.76,2024-11-04 08:10:31,"(0.256, 2.051]","(0.579, 1.981]",3
457.3,2023-06-26 18:25:21,Debit,Virginia Beach,Online,28.0,Engineer,15.0,1.0,8318.29,2024-11-04 08:07:53,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
506.24,2023-01-13 16:44:26,Debit,Chicago,ATM,58.0,Engineer,64.0,1.0,230.09000000000015,2024-11-04 08:11:40,"(0.256, 2.051]","(0.579, 1.981]",1
486.59,2023-12-19 16:55:17,Debit,Indianapolis,Branch,57.0,Retired,119.0,1.0,2513.56,2024-11-04 08:10:02,"(0.256, 2.051]","(0.579, 1.981]",0
163.68,2023-09-28 16:20:57,Debit,San Diego,Branch,41.0,Doctor,292.0,1.0,10090.05,2024-11-04 08:11:01,"(-0.75, -0.33]","(-0.711, 0.579]",3
581.65,2023-01-09 16:54:58,Debit,Boston,ATM,22.0,Student,176.0,1.0,480.1899999999996,2024-11-04 08:09:39,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
52.01000000000002,2023-11-07 16:46:04,Debit,Mesa,ATM,48.0,Doctor,85.0,1.0,1120.8799999999997,2024-11-04 08:11:27,"(-1.019, -0.75]","(-0.711, 0.579]",0
630.24,2023-11-29 18:10:30,Debit,Boston,ATM,21.0,Student,62.0,1.0,370.8100000000004,2024-11-04 08:11:52,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",0
523.74,2023-11-02 16:36:37,Debit,Oklahoma City,ATM,43.0,Doctor,159.0,1.0,13498.55,2024-11-04 08:06:52,"(0.256, 2.051]","(-0.711, 0.579]",0
217.5,2023-10-23 18:54:48,Credit,Denver,Branch,46.0,Engineer,35.0,1.0,3057.4,2024-11-04 08:06:58,"(-0.33, 0.256]","(-0.711, 0.579]",0
91.48000000000002,2023-01-23 16:50:31,Debit,Fort Worth,ATM,51.0,Doctor,141.0,1.0,14942.78,2024-11-04 08:09:17,"(-0.75, -0.33]","(-0.711, 0.579]",1
5.25,2023-11-13 18:26:24,Debit,San Jose,ATM,39.0,Doctor,49.0,1.0,14143.32,2024-11-04 08:12:22,"(-1.019, -0.75]","(-0.711, 0.579]",0
54.03,2023-09-19 17:16:46,Credit,Milwaukee,ATM,56.0,Retired,161.0,1.0,6736.3,2024-11-04 08:07:36,"(-1.019, -0.75]","(0.579, 1.981]",3
736.73,2023-11-27 16:05:27,Debit,Memphis,Branch,48.0,Engineer,10.0,1.0,3313.07,2024-11-04 08:10:54,"(0.256, 2.051]","(-0.711, 0.579]",0
368.91,2023-03-10 17:49:57,nan,Virginia Beach,Branch,54.0,Doctor,13.999999999999986,1.0,829.71,2024-11-04 08:10:28,"(-0.33, 0.256]","(-0.711, 0.579]",1
33.06,2023-01-17 16:03:41,Credit,Fort Worth,Online,53.0,Retired,170.0,1.0,1540.87,2024-11-04 08:06:43,"(-1.019, -0.75]","(-0.711, 0.579]",1
66.5,2023-05-04 16:44:56,Credit,Louisville,Online,32.0,Engineer,144.0,1.0,6820.23,2024-11-04 08:08:06,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",2
177.08,2023-01-06 17:16:44,Debit,Las Vegas,nan,35.0,Doctor,85.0,1.0,13475.14,2024-11-04 08:12:21,"(-0.75, -0.33]","(-0.711, 0.579]",1
588.54,2023-02-06 17:57:28,Debit,Portland,Branch,32.0,Engineer,130.0,1.0,714.4499999999998,2024-11-04 08:10:37,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
173.5,2023-10-23 17:16:20,Debit,Nashville,ATM,21.0,Student,282.0,1.0,1306.9099999999999,2024-11-04 08:11:52,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",0
78.32999999999998,2023-07-31 16:13:12,Credit,Memphis,Online,56.0,Engineer,189.0,1.0,7255.33,2024-11-04 08:08:18,"(-1.019, -0.75]","(0.579, 1.981]",3
40.65999999999997,2024-01-01 16:08:49,Debit,Louisville,Branch,59.0,Retired,156.0,1.0,1153.8400000000001,2024-11-04 08:11:28,"(-1.019, -0.75]","(0.579, 1.981]",0
97.22,2023-02-20 17:30:19,Credit,Atlanta,Branch,77.0,Retired,55.0,1.0,6647.73,2024-11-04 08:11:17,"(-0.75, -0.33]","(0.579, 1.981]",1
34.06999999999999,2023-11-06 17:22:58,Debit,Philadelphia,Branch,22.0,Student,81.0,1.0,8709.77,2024-11-04 08:07:21,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
492.06,2023-10-19 16:14:15,Debit,Fresno,Online,23.0,Student,74.0,1.0,857.8999999999996,2024-11-04 08:09:56,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",0
842.01,2023-09-12 16:43:27,Credit,Virginia Beach,Online,53.0,Doctor,185.0,1.0,509.4499999999998,2024-11-04 08:08:33,"(0.256, 2.051]","(-0.711, 0.579]",3
73.55000000000001,2023-01-09 16:09:48,Debit,Atlanta,ATM,51.0,Engineer,158.0,1.0,2812.06,2024-11-04 08:11:21,"(-1.019, -0.75]","(-0.711, 0.579]",1
760.53,2023-09-04 18:13:25,Debit,Phoenix,Online,57.0,Engineer,118.0,1.0,6179.91,2024-11-04 08:09:35,"(0.256, 2.051]","(0.579, 1.981]",3
273.08,2023-01-30 16:09:08,Credit,Houston,Branch,44.67844382691544,Engineer,134.0,1.0,6609.3,2024-11-04 08:07:57,"(-0.33, 0.256]","(-0.711, 0.579]",1
371.69,2023-12-22 16:27:49,Debit,San Francisco,Branch,67.0,Retired,143.0,1.0,3484.32,2024-11-04 08:09:59,"(-0.33, 0.256]","(0.579, 1.981]",0
218.96,2023-08-30 16:11:47,Debit,Seattle,ATM,18.0,Student,13.0,1.0,754.21,2024-11-04 08:10:35,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",3
227.39,2023-12-25 16:58:19,Debit,Atlanta,Online,18.0,Student,65.0,1.0,751.0900000000001,2024-11-04 08:11:36,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",0
237.99,2023-05-08 16:45:11,Credit,Kansas City,Branch,39.0,Doctor,86.0,1.0,8510.09,2024-11-04 08:11:36,"(-0.33, 0.256]","(-0.711, 0.579]",2
186.6,2023-07-04 16:27:23,Debit,nan,Online,58.0,Doctor,13.0,1.0,1508.7200000000003,2024-11-04 08:06:24,"(-0.75, -0.33]","(0.579, 1.981]",2
341.15,2023-02-13 17:18:15,Debit,San Jose,Online,18.0,Student,148.0,1.0,511.3699999999999,2024-11-04 08:10:09,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",1
434.58,2023-09-06 16:28:38,Debit,Memphis,ATM,59.0,Doctor,215.0,1.0,12648.32,2024-11-04 08:08:15,"(0.256, 2.051]","(0.579, 1.981]",3
312.88,2023-05-26 18:12:50,Credit,Portland,Branch,54.0,Engineer,44.0,1.0,233.21000000000004,2024-11-04 08:07:23,"(-0.33, 0.256]","(-0.711, 0.579]",2
75.15,2023-09-18 17:31:23,Debit,Boston,ATM,23.0,Student,154.0,1.0,1092.9199999999996,2024-11-04 08:11:00,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
23.30000000000001,2023-08-14 18:13:38,Debit,Los Angeles,ATM,59.0,Engineer,161.0,1.0,6711.15,2024-11-04 08:08:06,"(-1.019, -0.75]","(0.579, 1.981]",3
47.379999999999995,2023-02-08 18:18:07,Credit,Seattle,Online,25.0,Student,61.00000000000001,1.0,459.3699999999999,2024-11-04 08:07:05,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",1
512.81,2023-07-19 16:57:01,Debit,Sacramento,Branch,79.0,Retired,30.0,1.0,6994.34,2024-11-04 08:11:58,"(0.256, 2.051]","(0.579, 1.981]",3
488.15,2023-07-31 16:01:00,Debit,Louisville,Branch,43.0,Engineer,168.0,1.0,7071.09,2024-11-04 08:11:13,"(0.256, 2.051]","(-0.711, 0.579]",3
12.819999999999993,2023-04-05 18:37:10,Debit,Fort Worth,ATM,44.0,Engineer,156.0,1.0,9045.19,2024-11-04 08:08:25,"(-1.019, -0.75]","(-0.711, 0.579]",2
535.91,2023-07-07 16:38:12,Debit,Las Vegas,Online,43.0,Engineer,22.0,1.0,9642.12,2024-11-04 08:10:49,"(0.256, 2.051]","(-0.711, 0.579]",2
270.72,2023-07-03 18:01:00,Credit,Washington,Online,26.0,Engineer,53.0,1.0,6263.96,2024-11-04 08:11:05,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
97.98000000000002,2023-02-06 16:09:48,Debit,Denver,Branch,72.0,Retired,18.0,1.0,7460.33,2024-11-04 08:08:43,"(-0.75, -0.33]","(0.579, 1.981]",1
196.08,2023-08-25 16:52:28,Debit,San Francisco,Online,61.0,Retired,98.0,1.0,4233.82,2024-11-04 08:06:31,"(-0.75, -0.33]","(0.579, 1.981]",3
251.18,2023-06-01 16:51:11,Debit,San Jose,ATM,42.0,Engineer,246.0,1.0,8303.9,2024-11-04 08:07:55,"(-0.33, 0.256]","(-0.711, 0.579]",2
44.52000000000001,2023-03-28 18:30:25,Debit,El Paso,Online,28.0,Student,205.0,1.0,314.27999999999975,2024-11-04 08:10:28,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",1
178.87,2023-05-23 16:03:54,Debit,Baltimore,Online,35.0,Doctor,180.0,1.0,5241.23,2024-11-04 08:10:16,"(-0.75, -0.33]","(-0.711, 0.579]",2
386.68,2023-10-31 16:48:01,Debit,New York,Branch,46.0,Doctor,128.0,1.0,6863.06,2024-11-04 08:06:28,"(0.256, 2.051]","(-0.711, 0.579]",0
167.14,2023-04-24 18:33:29,Debit,Denver,Online,76.0,Retired,20.0,1.0,3877.73,2024-11-04 08:06:26,"(-0.75, -0.33]","(0.579, 1.981]",2
345.22,2023-09-05 16:55:47,Debit,Fresno,Branch,69.0,Retired,253.0,1.0,4046.58,2024-11-04 08:07:36,"(-0.33, 0.256]","(0.579, 1.981]",3
74.85,2023-12-25 17:19:08,Debit,Raleigh,ATM,72.0,Retired,117.0,1.0,2409.73,2024-11-04 08:11:49,"(-1.019, -0.75]","(0.579, 1.981]",0
671.73,2023-10-16 16:15:54,Debit,Washington,Branch,58.0,Engineer,54.0,1.0,5211.88,2024-11-04 08:12:04,"(0.256, 2.051]","(0.579, 1.981]",0
255.04,2023-11-23 16:15:59,Debit,Seattle,ATM,45.0,Engineer,152.0,1.0,6217.86,2024-11-04 08:11:38,"(-0.33, 0.256]","(-0.711, 0.579]",0
45.77000000000001,2023-02-09 17:50:23,Debit,Philadelphia,Online,25.0,Student,109.0,1.0,5978.12,2024-11-04 08:08:01,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",1
329.69,2023-01-09 16:54:30,Credit,San Antonio,Online,26.0,Student,66.0,1.0,1671.6599999999999,2024-11-04 08:09:49,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",1
11.920000000000016,2023-10-09 17:48:55,Debit,San Diego,nan,53.0,Doctor,52.0,1.0,14611.9,2024-11-04 08:11:22,"(-1.019, -0.75]","(-0.711, 0.579]",0
47.420000000000016,2023-12-19 16:46:08,Debit,San Diego,ATM,64.0,Doctor,27.999999999999986,1.0,8253.52,2024-11-04 08:08:56,"(-1.019, -0.75]","(0.579, 1.981]",0
35.99000000000001,2023-01-19 16:14:12,Debit,Miami,Branch,63.0,Retired,129.0,1.0,4489.79,2024-11-04 08:09:17,"(-1.019, -0.75]","(0.579, 1.981]",1
151.19,2023-05-05 16:04:36,Credit,New York,Branch,37.0,Doctor,96.0,1.0,11903.82,2024-11-04 08:11:16,"(-0.75, -0.33]","(-0.711, 0.579]",2
242.62,2023-07-10 16:40:15,Credit,San Francisco,Online,22.0,Student,234.0,1.0,483.02000000000044,2024-11-04 08:07:09,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",3
48.72,2023-09-29 18:54:28,Debit,Virginia Beach,Branch,21.0,Student,17.0,1.0,816.0799999999999,2024-11-04 08:07:27,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
43.46000000000001,2023-07-21 17:02:42,Debit,Boston,ATM,25.0,Student,80.0,1.0,578.0599999999995,2024-11-04 08:10:45,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
443.79,2023-10-09 18:28:04,Debit,Las Vegas,ATM,53.0,Retired,87.0,1.0,3133.85,2024-11-04 08:11:16,"(0.256, 2.051]","(-0.711, 0.579]",0
365.14,2023-12-01 18:46:28,Debit,Dallas,Online,68.0,Retired,57.0,1.0,5894.09,2024-11-04 08:07:25,"(-0.33, 0.256]","(0.579, 1.981]",0
757.41,2023-05-05 16:31:53,Debit,Los Angeles,ATM,22.0,Student,37.0,1.0,9532.42,2024-11-04 08:09:03,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
20.54000000000002,2023-08-21 18:09:24,Debit,Fort Worth,Branch,51.0,Engineer,72.0,1.0,5327.03,2024-11-04 08:07:28,"(-1.019, -0.75]","(-0.711, 0.579]",3
475.36,2023-10-02 16:03:09,Debit,Phoenix,ATM,34.0,Engineer,105.0,1.0,2000.6,2024-11-04 08:06:59,"(0.256, 2.051]","(-0.711, 0.579]",3
34.74000000000001,2023-06-26 16:40:21,Debit,San Francisco,ATM,56.0,Retired,24.0,1.0,6827.57,2024-11-04 08:11:03,"(-1.019, -0.75]","(0.579, 1.981]",2
689.54,2023-03-06 16:46:57,Debit,Oklahoma City,Branch,27.0,Student,93.0,1.0,1633.7600000000002,2024-11-04 08:08:53,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
211.18,2023-10-16 16:09:47,Debit,Washington,ATM,73.0,Retired,90.0,1.0,4069.17,2024-11-04 08:11:50,"(-0.33, 0.256]","(0.579, 1.981]",0
211.36,2023-11-21 16:23:41,Credit,Fort Worth,Branch,51.0,Engineer,286.0,1.0,7943.47,2024-11-04 08:11:10,"(-0.33, 0.256]","(-0.711, 0.579]",0
744.41,2023-07-31 16:35:59,Credit,Houston,Online,39.0,Engineer,107.0,1.0,8842.47,2024-11-04 08:11:27,"(0.256, 2.051]","(-0.711, 0.579]",3
61.43000000000001,2023-06-29 16:16:37,Debit,Phoenix,Online,24.0,Student,170.0,1.0,1882.77,2024-11-04 08:08:18,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",2
167.44,2023-09-25 16:11:18,Debit,Mesa,Branch,37.0,Doctor,82.0,1.0,12526.71,2024-11-04 08:10:49,"(-0.75, -0.33]","(-0.711, 0.579]",3
361.46,2023-04-07 17:23:05,Debit,Nashville,Online,21.0,Student,83.0,1.0,4737.84,2024-11-04 08:10:42,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
378.85,2023-06-16 17:21:15,Debit,Virginia Beach,Branch,78.0,Retired,126.0,1.0,2300.53,2024-11-04 08:09:07,"(0.256, 2.051]","(0.579, 1.981]",2
241.11,2023-06-16 16:41:23,Debit,Columbus,Branch,30.0,Doctor,55.0,1.0,12385.05,2024-11-04 08:10:49,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
131.93,2023-09-11 17:31:10,Credit,Fort Worth,Branch,31.0,Engineer,13.0,1.0,4547.06,2024-11-04 08:06:50,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
20.279999999999973,2023-07-19 17:42:38,Debit,Oklahoma City,Online,36.0,Engineer,213.0,1.0,2047.83,2024-11-04 08:10:02,"(-1.019, -0.75]","(-0.711, 0.579]",3
415.88,2023-04-27 17:30:16,Debit,San Diego,Branch,70.0,Doctor,170.0,1.0,10008.33,2024-11-04 08:08:01,"(0.256, 2.051]","(0.579, 1.981]",2
49.99000000000001,2023-02-09 17:53:59,Debit,Omaha,ATM,62.0,Retired,119.42293906810036,1.0,2299.64,2024-11-04 08:08:15,"(-1.019, -0.75]","(0.579, 1.981]",1
100.66,nan,Debit,Dallas,Branch,50.0,Doctor,144.0,1.0,14473.33,2024-11-04 08:11:54,"(-0.75, -0.33]","(-0.711, 0.579]",0
485.54,2023-12-08 16:47:48,Debit,Louisville,Online,19.0,Student,148.0,1.0,1533.3199999999997,2024-11-04 08:11:09,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",0
321.15,2023-02-10 17:06:40,Debit,Los Angeles,Branch,46.0,Doctor,179.0,1.0,7005.05,2024-11-04 08:06:33,"(-0.33, 0.256]","(-0.711, 0.579]",1
711.3,2023-06-26 18:57:37,Debit,San Jose,Branch,21.0,Student,51.0,1.0,955.3999999999996,2024-11-04 08:09:32,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
12.230000000000018,2023-10-12 16:02:13,Debit,Houston,ATM,42.0,Engineer,139.0,1.0,7844.88,2024-11-04 08:07:29,"(-1.019, -0.75]","(-0.711, 0.579]",0
350.94,2023-10-30 17:17:51,Debit,Colorado Springs,ATM,20.0,Student,64.0,1.0,221.5600000000004,2024-11-04 08:10:35,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",0
301.85,2023-04-18 17:43:50,Debit,Columbus,Online,54.0,Engineer,25.0,1.0,6586.19,2024-11-04 08:10:05,"(-0.33, 0.256]","(-0.711, 0.579]",2
29.339999999999975,2023-03-09 17:37:08,Debit,Louisville,Online,65.0,Retired,30.0,1.0,3944.82,2024-11-04 08:11:42,"(-1.019, -0.75]","(0.579, 1.981]",1
231.71,2023-04-24 17:01:08,Debit,Raleigh,Branch,27.0,Student,148.0,1.0,1127.9799999999996,2024-11-04 08:07:02,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
179.43,2023-08-11 18:20:48,Debit,Oklahoma City,ATM,58.0,Retired,244.0,1.0,2626.63,2024-11-04 08:10:00,"(-0.75, -0.33]","(0.579, 1.981]",3
